"nanyangSiteId","siteNameZh","siteNameAlt1","LATITUDE","LONGITUDE"
"tt-mb-d646B90","保安宮","Bao An Gong",23.673589,120.570237
"tt-mb-d646C00","生命電視大悲林道場","Sheng Ming Dian Shi Da Bei Lin Dao Chang",23.645746,120.544791
"tt-mb-d646C10","三泰宮","San Tai Gong",23.690238,120.585609
"tt-mb-d647A10","天竺寺","Tian Zhu Si",23.759631,120.487497
"tt-mb-d647A20","宏和寺","Hong He Si",23.75471,120.499545
"tt-mb-d647A30","恩德宮","En De Gong",23.769015,120.518965
"tt-mb-d647A40","菩提寺","Pu Ti Si",23.773328,120.528698
"tt-mb-d647A50","雲山寺","Yun Shan Si",23.777591,120.564795
"tt-mb-d647A60","五興宮","Wu Xing Gong",23.776008,120.563053
"tt-mb-d647A70","聖德宮","Sheng De Gong",23.757974,120.491211
"tt-mb-d647A80","福天宮","Fu Tian Gong",23.76955,120.504763
"tt-mb-d648A10","西螺福善寺","Xi Luo Fu Shan Si",23.803604,120.462819
"tt-mb-d648A20","新社百姓堂","Xin She Bai Xing Tang",23.788879,120.447165
"tt-mb-d648A30","振興宮","Zhen Xing Gong",23.769965,120.45997
"tt-mb-d648A40","慈南寺","Ci Nan Si",23.798973,120.471869
"tt-mb-d648A50","太元寺","Tai Yuan Si",23.801116,120.463344
"tt-mb-d648A60","靈山寺","Ling Shan Si",23.79616,120.465558
"tt-mb-d648A70","明善堂","Ming Shan Tang",23.79999,120.449678
"tt-mb-d648A80","生命電視西螺中心","Sheng Ming Dian Shi Xi Luo Zhong Xin",23.800885,120.456415
"tt-mb-d648A90","報恩寺","Bao En Si",23.795925,120.451734
"tt-mb-d648B00","西螺廣緣寺","Xi Luo Guang Yuan Si",23.787632,120.452626
"tt-mb-d648B10","華藏庵","Hua Cang An",23.793748,120.460671
"tt-mb-d648B20","生命電視西螺中心","Sheng Ming Dian Shi Xi Luo Zhong Xin",23.793875,120.462749
"tt-mb-d648B30","金山宮","Jin Shan Gong",23.796005,120.461904
"tt-mb-d648B40","拱興宮","Gong Xing Gong",23.80248,120.444983
"tt-mb-d648B50","埔心百姓公廟","Pu Xin Bai Xing Gong Miao",23.797597,120.435712
"tt-mb-d648B60","慈寶寺","Ci Bao Si",23.812527,120.433352
"tt-mb-d648B70","慈興宮","Ci Xing Gong",23.789051,120.449869
"tt-mb-d648B80","鉢子寺","Bo Zi Si",23.763607,120.434328
"tt-mb-d648B90","慈和宮","Ci He Gong",23.746418,120.434161
"tt-mb-d648C00","明照堂","Ming Zhao Tang",23.746457,120.423176
"tt-mb-d648C10","明聖堂","Ming Sheng Tang",23.751357,120.455984
"tt-mb-d648C20","聖濟寺","Sheng Ji Si",23.753514,120.456264
"tt-mb-d648C30","萬善寺","Wan Shan Si",23.795614,120.482576
"tt-mb-d648C40","信義佛堂","Xin Yi Fo Tang",23.799498,120.468611
"tt-mb-d648C50","朝興宮","Chao Xing Gong",23.745712,120.423572
"tt-mb-d648C60","福興宮","Fu Xing Gong",23.801725,120.462243
"tt-mb-d648C70","慶天堂","Qing Tian Tang",23.803231,120.46254
"tt-mb-d648C80","廣福宮","Guang Fu Gong",23.797111,120.464723
"tt-mb-d648C90","福天宮","Fu Tian Gong",23.7884,120.439971
"tt-mb-d648D00","伽藍爺廟","Qie Lan Ye Miao",23.800467,120.456912
"tt-mb-d648D10","眾善寺","Zhong Shan Si",23.793897,120.46314
"tt-mb-d649A10","慈仁寺","Ci Ren Si",23.804454,120.376156
"tt-mb-d649A20","聖濟堂","Sheng Ji Tang",23.756935,120.425777
"tt-mb-d649A30","施庵蓮舍","Shi An Lian She",23.772784,120.387431
"tt-mb-d649A40","興國宮","Xing Guo Gong",23.769604,120.411623
"tt-mb-d649A50","禪和宮","Chan He Gong",23.798776,120.363664
"tt-mb-d649A60","鎮安宮","Zhen An Gong",23.807347,120.349
"tt-mb-d649A70","惠興宮","Hui Xing Gong",23.76758,120.39605
"tt-mb-d651A11","碧水寺","Bi Shui Si",23.584259,120.300464
"tt-mb-d651A20","慈德堂","Ci De Tang",23.567403,120.299976
"tt-mb-d651A30","佛光山北港禪淨中心","Fo Guang Shan Pei Kang Temple",23.568816,120.301698
"tt-mb-d651A40","北港朝天宮","Bei Gang Chao Tian Gong",23.567833,120.304635
"tt-mb-d651A50","彌陀寺","Mi Tuo Si",23.567385,120.30584
"tt-mb-d651A60","菩提佛堂","Pu Ti Fo Tang",23.574365,120.301765
"tt-mb-d651A70","慈濟北港共修處","Ci Ji Bei Gang Gong Xiu Chu",23.574484,120.304246
"tt-mb-d651A80","中華禪學會雲林聯絡處","Zhong Hua Chan Xue Hui Yun Lin Lian Luo Chu",23.580858,120.304759
"tt-mb-d651A90","西密佛教雲慈正覺會北港佛堂","Xi Mi Fo Jiao Yun Ci Zheng Jue Hui Bei Gang Fo Tang",23.580803,120.30246
"tt-mb-d651B00","聖德宮","Sheng De Gong",23.569936,120.300484
"tt-mb-d651B10","武德宮","Wu De Gong",23.581046,120.299088
"tt-mb-d651B20","鎮安宮","Zhen An Gong",23.567018,120.301884
"tt-mb-d652A10","法輪寺","Fa Lun Si",23.574534,120.240896
"tt-mb-d652A20","碧雲寺","Bi Yun Si",23.594594,120.22754
"tt-mb-d652A30","碧清寺","Bi Qing Si",23.60513,120.240114
"tt-mb-d652A40","復興寺","Fu Xing Si",23.591752,120.253366
"tt-mb-d652A50","通天宮","Tong Tian Gong",23.569471,120.260451
"tt-mb-d652A60","福興宮","Fu Xing Gong",23.597832,120.251472
"tt-mb-d652A70","通天府","Tong Tian Fu",23.574404,120.241481
"tt-mb-d653A10","海天宮","Hai Tian Gong",23.58157,120.170892
"tt-mb-d653A20","萬善祠","Wan Shan Ci",23.548556,120.150433
"tt-mb-d653A30","北安宮","Bei An Gong",23.555598,120.155003
"tt-mb-d653A40","聖修宮","Sheng Xiu Gong",23.541158,120.145293
"tt-mb-d654A10","美山佛寺","Mei Shan Fo Si",23.635261,120.22435
"tt-mb-d654A20","西天寺","Xi Tian Si",23.627108,120.152509
"tt-mb-d654A30","天雲寺","Tian Yun Si",23.639365,120.197891
"tt-mb-d654A40","法華寺","Fa Hua Si",23.637743,120.217389
"tt-mb-d654A50","參天宮","Can Tian Gong",23.639536,120.226426
"tt-mb-d655A10","美山寺","Mei Shan Si",23.657824,120.299542
"tt-mb-d655A20","金母宮","Jin Mu Gong",23.649456,120.296071
"tt-mb-d655A30","寶生禪寺","Bao Sheng Chan Si",23.605997,120.332502
"tt-mb-d655A40","南天宮","Nan Tian Gong",23.658729,120.334225
"tt-mb-d655A50","鰲峯宮","Ao Feng Gong",23.651394,120.313808
"tt-mb-d655A60","清山南天府","Qing Shan Nan Tian Fu",23.679327,120.309522
"tt-mb-d655A70","鎮平宮","Zhen Ping Gong",23.620694,120.32149
"tt-mb-d655A80","武聖宮","Wu Sheng Gong",23.647307,120.315152
"tt-mb-d700A11","中台山普思精舍","Chung Tai Shan Pu Si Meditation Center",22.991031,120.190547
"tt-mb-d700A21","法華寺","Fa Hua Si",22.98381,120.209528
"tt-mb-d700A31","萬福庵","Wan Fu An",22.996104,120.202952
"tt-mb-d700A40","台南市佛教會","The Buddhist Association of Tainan",22.992607,120.208097
"tt-mb-d700A52","重慶寺","Chong Qing Si",22.991554,120.203603
"tt-mb-d700A61","湛然寺","Zhan Ran Si",22.992672,120.203657
"tt-mb-d700A72","台南金剛乘學會","Tainan Vajrayana Buddhist Institute",23.002226,120.177749
"tt-mb-d700A81","西德堂","Xi De Tang",22.999865,120.194602
"tt-mb-d700A92","慎德齋堂","Shen De Zhai Tang",22.997088,120.206729
"tt-mb-d700B00","法明精舍","Fa Ming Jing She",22.99813,120.202078
"tt-mb-d700B10","妙慧精舍","Miao Hui Jing She",22.991003,120.208345
"tt-mb-d700B23","德化堂","De Hua Tang",22.989172,120.206095
"tt-mb-d700B31","擇賢堂","Ze Xian Tang",22.991342,120.203238
"tt-mb-d700B40","廣慈庵","Guang Ci An",22.996444,120.206981
"tt-mb-d700B50","般若精舍","Po Ruo Jing She",22.985851,120.201265
"tt-mb-d700B61","報恩堂","Bao En Tang",22.992401,120.203661
"tt-mb-d700B70","慈蔭亭","Ci Yin Ting",22.994924,120.20109
"tt-mb-d700B82","光明王寺台南分院","Guang Ming Wang Si Tainan Fen Yuan",22.987883,120.209157
"tt-mb-d700B90","玄良亭","Xuan Liang Ting",22.982773,120.198186
"tt-mb-d700C00","正德堂","Zheng De Tang",22.994222,120.19552
"tt-mb-d700C10","觀音講寺","Guan Yin Jiang Si",22.992607,120.208097
"tt-mb-d700C30","月慧山觀音禪院宗教菩提發展基金會","Yue Hui Shan Guan Yin Chan Yuan Zong Jiao Pu Ti Fa Zhan Ji Jin Hui",22.983122,120.197913
"tt-mb-d700C40","清水寺","Qing Shui Si",22.991725,120.206222
"tt-mb-d700C50","佛陀教育台南大同中心","Fo Tuo Jiao Yu Tainan Da Tong Zhong Xin",22.98668,120.210658
"tt-mb-d700C60","西密佛教雲慈正覺會台南佛堂","Xi Mi Fo Jiao Yun Ci Zheng Jue Hui Tainan Fo Tang",22.98293,120.20472
"tt-mb-d700C70","靜心佛學視聽圖書館","Jing Xin Buddhism Audio-visual library",22.998521,120.196965
"tt-mb-d700C80","台南悟覺精舍","Tainan Wu Jue Jing She",22.991153,120.202725
"tt-mb-d700C90","廣州宮","Guang Zhou Gong",22.987694,120.195823
"tt-mb-d701A10","圓通寺","Yuan Tong Si",22.989556,120.246497
"tt-mb-d701A21","彌陀寺","Mi Tuo Si",22.988254,120.214442
"tt-mb-d701A31","靈鷲山台南分院","Ling Jiou Mountain Tainan Branch",22.984766,120.218017
"tt-mb-d701A40","中台山普佛精舍","Chung Tai Shan Pu Fo Meditation Center",22.981797,120.225345
"tt-mb-d701A51","龍山寺","Long Shan Si",22.98541,120.220759
"tt-mb-d701A60","薩迦諾爾旺確林-共修地址","Sakya Ngor Ewam Phende Ling",22.977406,120.21571
"tt-mb-d701A70","薩迦諾爾旺確林-傳法地點","Sakya Ngor Ewam Phende Ling",22.989977,120.215355
"tt-mb-d701A80","修禪院","Xiu Chan Yuan",22.98429,120.219752
"tt-mb-d701A90","開華禪寺","Kai Hua Chan Si",22.986933,120.21395
"tt-mb-d701B00","正妙寺","Zheng Miao Si",22.993699,120.213012
"tt-mb-d701B10","慈航居士會三寶殿","Ci Hang Ju Shi Hui San Bao Dian",22.989844,120.218194
"tt-mb-d701B20","三寶山靈嚴講堂","San Bao Shan Ling Yan Jiang Tang",22.984564,120.238522
"tt-mb-d701B30","台南竹巴噶舉三乘佛學會","Tainan Zhu Ba Kagyu San Sheng Buddhist Institute",22.987119,120.230077
"tt-mb-d701B40","不丹竹巴噶舉南給佛學會","Bu Dan Zhu Ba Kagyu Nan Gei Buddhist Institute",22.987119,120.230077
"tt-mb-d701B50","台南敏卓林中心","Tainan Mindrolling Center",22.967079,120.225815
"tt-mb-d701B60","台南佛教蓮社","Tainan Buddhist Lotus Society",22.973917,120.223402
"tt-mb-d701B70","香象山大華嚴寺台南分會","Xiang Xiang Shan Da Hua Yan Si Tainan Fen Hui",22.989026,120.215132
"tt-mb-d701B80","生命電視台南中心","Sheng Ming Dian Shi Tainan Zhong Xin",22.986546,120.217637
"tt-mb-d701B90","台中蓮社淨廬念佛會台南分會","Taichung Buddhist Lotus Society Jing Lu Chanting Society Tainan Fen Hui",22.972665,120.225573
"tt-mb-d701C00","慧燈講堂","Hui Deng Jiang Tang",22.984636,120.211306
"tt-mb-d701C10","諾那華藏精舍台南分舍","Nuo Na Hua Cang Jing She Tainan Fen She",22.98157,120.215141
"tt-mb-d701C20","妙法輪佛學會","Miao Fa Lun Buddhist Institute",22.971464,120.226837
"tt-mb-d701C30","行原精舍","Xing Yuan Jing She",22.979026,120.237245
"tt-mb-d701C40","常光寺","Chang Guang Si",22.971008,120.226233
"tt-mb-d701C50","蓮華精舍","Lian Hua Jing She",22.995695,120.226983
"tt-mb-d701C62","靈鷲山台南分院","Ling Jiou Mountain Tainan Branch",22.984766,120.217917
"tt-mb-d701C70","台南聖脈中心","Tainan Sheng Mai Zhong Xin",22.975962,120.220342
"tt-mb-d701C80","祖師公廟","Zu Shi Gong Miao",22.988009,120.214146
"tt-mb-d701C90","台南市淨宗學會﹝東區別苑 ﹞","Tainan Pureland Learning Center",22.993416,120.232301
"tt-mb-d702A10","竹溪禪寺","Zhu Xi Chan Si",22.977478,120.208307
"tt-mb-d702A20","鯤鯓龍山寺","Kun Shen Long Shan Si",22.961545,120.17129
"tt-mb-d702A30","中善堂","Zhong Shan Tang",22.979093,120.196942
"tt-mb-d702A40","靜隱禪寺","Jing Yin Chan Si",22.941282,120.188177
"tt-mb-d702A50","南岩超峰寺","Nan Yan Chao Feng Si",22.922666,120.181841
"tt-mb-d702A60","台南市南府聖賢社聖懿堂","Tainan Nan Fu Sheng Xian She Sheng Yi Tang",22.969492,120.193496
"tt-mb-d702A70","鹽埕觀音寺","Yan Cheng Guan Yin Si",22.970354,120.19028
"tt-mb-d702A80","慈善堂","Ci Shan Tang",22.961521,120.19071
"tt-mb-d702A90","大光寺","Da Guang Si",22.968205,120.211346
"tt-mb-d702B11","福智台南支苑","Fu Zhi Tainan Zhi Yuan",22.9834,120.189699
"tt-mb-d702B20","淨土宗台南念佛會","Jing Tu Zong Tainan Chanting Society",22.981938,120.196846
"tt-mb-d702B30","法雨講堂","Fa Yu Jiang Tang",22.969388,120.210584
"tt-mb-d702B40","能濟精舍","Neng Ji Jing She",22.972425,120.211227
"tt-mb-d702B50","禪淨研習會","Chan Jing Yan Xi Hui",22.97378,120.189088
"tt-mb-d702B60","佛音禪林圖書館","Fo Yin Chan Lin Library",22.982016,120.194505
"tt-mb-d704A15","開元寺","Kai Yuan Si",23.011163,120.222157
"tt-mb-d704A23","法鼓山台南分院","Dharma Drum Mountain Tainan Branch Monastery",23.00379,120.204106
"tt-mb-d704A30","正覺寺","Zheng Jue Si",23.018791,120.213617
"tt-mb-d704A40","西華堂","Xi Hua Tang",22.999542,120.210433
"tt-mb-d704A50","龍虎寺","Long Hu Si",23.016353,120.21373
"tt-mb-d704A60","慈雲寺","Ci Yun Si",23.008128,120.211155
"tt-mb-d704A80","彌德堂","Mi De Tang",23.00227,120.196646
"tt-mb-d704A90","誠心精舍","Cheng Xin Jing She",23.013486,120.195708
"tt-mb-d704B00","慈照寺","Ci Zhao Si",23.006783,120.192419
"tt-mb-d704B10","大圓滿吉祥獅子金剛佛學會","Da Yuan Man Ji Xiang Shi Zi Jin Gang Buddhist Institute",23.000301,120.199973
"tt-mb-d704B20","貢噶喜金剛佛學會","Gong Ga Xi Jin Gang Buddhist Institute",23.00723,120.18329
"tt-mb-d704B30","大觀音亭興濟宮","Da Guan Yin Ting Xing Ji Gong",22.998451,120.206274
"tt-mb-d704B40","佛來寺","Fo Lai Si",23.008034,120.202165
"tt-mb-d704B50","妙嚴精舍","Miao Yan Jing She",23.011179,120.189613
"tt-mb-d704B60","台南佛教居士林","Tainan Fo Jiao Ju Shi Lin",23.009061,120.202195
"tt-mb-d704B70","西靈堂","Xi Ling Tang",23.004363,120.227509
"tt-mb-d704B80","佛教維鬘傳道協會","Fo Jiao Wei Man Chuan Dao Xie Hui",23.016956,120.215554
"tt-mb-d704B90","慈恩佛堂","Ci En Fo Tang",23.013048,120.190728
"tt-mb-d704C00","台南正覺講堂","Tainan Zheng Jue Jiang Tang",23.006669,120.205877
"tt-mb-d704C10","大天佛堂","Da Tian Fo Tang",23.006669,120.205877
"tt-mb-d708A10","貢噶寺","Gong Ga Si",22.991851,120.158975
"tt-mb-d708A21","佛光山南台別院","Fo Guang Shan Nan Tai Branch Monastery",22.989319,120.182648
"tt-mb-d708A30","台南瑪爾巴道場","Tainan Ma Er Ba Dao Chang",22.997176,120.18314
"tt-mb-d708A41","寧瑪巴白玉菩提增廣佛學會","Nyingmapa Palyul Jangchub Dargyeling Buddist Center",22.987346,120.184399
"tt-mb-d708A51","化善堂","Hua Shan Tang",23.001367,120.162799
"tt-mb-d708A60","觀音亭","Guan Yin Ting",23.000046,120.162913
"tt-mb-d708A70","唯佛宗聖光山觀音精舍","Wei Fo Zong Sheng Guang Shan Guan Yin Jing She",22.99422,120.163112
"tt-mb-d708A80","台南市淨宗學會","Tainan Pureland Learning Center",22.98437,120.173275
"tt-mb-d708A90","禪月精舍","Chan Yue Jing She",22.989101,120.179826
"tt-mb-d708B00","九華山地藏禪寺","Jiu Hua Shan Di Cang Chan Si",22.993088,120.171409
"tt-mb-d708B10","妙音講堂","Miao Yin Jiang Tang",23.000925,120.163698
"tt-mb-d708B20","台南市禪學研究會","Tainan Chan Xue Yan Jiu Hui",22.986965,120.186272
"tt-mb-d708B30","法鼓山安平精舍","Dharma Drum Mountain An Ping Dharma Center",22.990172,120.179837
"tt-mb-d709A11","佛光山福國寺","Fo Guang Shan Fu Kuo Temple",23.06076,120.220629
"tt-mb-d709A20","慈峰寺","Ci Feng Si",23.055105,120.201225
"tt-mb-d709A30","慈光精舍","Ci Guang Jing She",23.014485,120.180975
"tt-mb-d709A40","安溪寺","An Xi Si",23.025405,120.202786
"tt-mb-d709A50","大慈宮","Da Ci Gong",23.049901,120.211289
"tt-mb-d709A60","文殊園淨珍精舍","Wen Shu Yuan Jing Zhen Jing She",23.076779,120.125602
"tt-mb-d709A70","南華寺","Nan Hua Si",23.076385,120.147455
"tt-mb-d709A80","普法道濟寺","Pu Fa Dao Ji Si",23.043843,120.164904
"tt-mb-d709A90","香嚴寺","Xiang Yan Si",23.038618,120.180672
"tt-mb-d709B00","清水寺","Qing Shui Si",23.077694,120.199437
"tt-mb-d709B10","寧瑪巴噶陀龍稱顯密佛學會","Nyingma Kathok Long cheng Xian mi Buddhist Institute",23.037609,120.208129
"tt-mb-d709B20","妙杏寺","Miao Xing Si",23.049172,120.168477
"tt-mb-d709B40","創價學會安南文化會館","Chuang Jia Xue Hui An Nan Wen Hua Hui Guan",23.027854,120.211351
"tt-mb-d709B50","本淵寮朝興宮","Ben Yuan Liao Chao Xing Gong",23.052436,120.174232
"tt-mb-d710A10","聖清宮","Sheng Qing Gong",23.031609,120.283641
"tt-mb-d710A20","順靈殿","Shun Ling Dian",23.055651,120.266122
"tt-mb-d710A30","福德祠","Fu De Ci",23.042916,120.255108
"tt-mb-d710A40","創價學會永康講堂","Chuang Jia Xue Hui Yong Kang Jiang Tang",23.032542,120.245935
"tt-mb-d710A50","慈靈宮","Ci Ling Gong",23.032475,120.227397
"tt-mb-d710A60","姑婆廟","Gu Po Miao",23.025502,120.227059
"tt-mb-d710A70","正德宮","Zheng De Gong",23.02893,120.232266
"tt-mb-d710A80","步玉宮","Bu Yu Gong",23.00775,120.238359
"tt-mb-d710A90","善慈寺","Shan Ci Si",22.998694,120.249975
"tt-mb-d710B00","中華佛教百科文獻基金會","Zhong Hua Fo Jiao Bai Ke Wen Xian Ji Jin Hui",23.001782,120.231169
"tt-mb-d710B10","小東山妙心寺","Xiao Dong Shan Miao Xin Si",23.00124,120.23142
"tt-mb-d710B20","聖海宮","Sheng Hai Gong",23.013157,120.240023
"tt-mb-d710B30","中興壇","Zhong Xing Tan",23.020766,120.274821
"tt-mb-d710B40","福安宮","Fu An Gong",23.027349,120.274286
"tt-mb-d710B50","照應宮","Zhao Ying Gong",23.033571,120.270048
"tt-mb-d710B60","烏竹三千宮","Wu Zhu San Qian Gong",23.045248,120.263208
"tt-mb-d710B70","廣德堂","Guang De Tang",23.009716,120.265862
"tt-mb-d710B80","淨土寺","Jing Tu Si",23.001217,120.266009
"tt-mb-d710B90","城隍宮","Cheng Huang Gong",23.000225,120.264779
"tt-mb-d710C00","慈雲玄聖宮","Ci Yun Xuan Sheng Gong",23.00472,120.262045
"tt-mb-d710C10","觀音堂","Guan Yin Tang",23.015267,120.253658
"tt-mb-d710C20","玉天宮","Yu Tian Gong",23.013249,120.251064
"tt-mb-d710C30","龍明寺","Long Ming Si",23.038008,120.245217
"tt-mb-d710C40","玄武宮","Xuan Wu Gong",22.992062,120.249288
"tt-mb-d710C50","保聖殿","Bao Sheng Dian",23.02703,120.259223
"tt-mb-d710C60","南海佛祖寺","Nan Hai Fo Zu Si",23.027444,120.25838
"tt-mb-d710C70","妙慧精舍","Miao Hui Jing She",23.004637,120.246114
"tt-mb-d710C80","仁仁寺","Ren Ren Si",23.003988,120.241762
"tt-mb-d710C90","生命電視台南永康中心","Sheng Ming Dian Shi Tainan Yong Kang Zhong Xin",23.018012,120.24365
"tt-mb-d710D00","紫龍宮","Zi Long Gong",23.00374,120.244708
"tt-mb-d710D10","保安宮","Bao An Gong",23.004338,120.242557
"tt-mb-d710D20","淨法寺","Jing Fa Si",23.006304,120.269003
"tt-mb-d710D30","慈鳳宮","Ci Feng Gong",23.00069,120.271671
"tt-mb-d710D40","佛光寺","Fo Guang Si",23.015748,120.235463
"tt-mb-d710D50","佛光山台南講堂","Fo Guang Shan Tai Nan Temple",23.010033,120.232664
"tt-mb-d710D60","佛頂山朝聖寺台南報恩講堂","Fo Ding Shan Chao Sheng Si Tainan Bao En Jiang Tang",23.009858,120.232739
"tt-mb-d710D70","台南縣佛教會","Tainan County Buddhist Association",23.011256,120.232377
"tt-mb-d710D80","永康慈后宮","Yong Kang Ci Hou Gong",23.021984,120.259942
"tt-mb-d710D90","大竹林竹安宮","Da Zhu Lin Zhu An Gong",23.04044,120.246535
"tt-mb-d710F00","南極殿","Nan Ji Dian",23.039194,120.24188
"tt-mb-d710F10","進安宮","Jin An Gong",23.019693,120.22745
"tt-mb-d710F20","基隆靈泉禪寺台南講堂","Keelung Ling Quan Chan Si Tainan Jiang Tang",23.008236,120.233758
"tt-mb-d710F30","皇天宮","Huang Tian Gong",23.001659,120.234346
"tt-mb-d710F40","菩提寺","Pu Ti Si",23.006079,120.230377
"tt-mb-d710F50","順升宮","Shun Sheng Gong",23.030002,120.271272
"tt-mb-d710F60","協天宮","Xie Tian Gong",23.029858,120.270019
"tt-mb-d710F70","龍潭天壇","Long Tan Tian Tan",23.031942,120.266728
"tt-mb-d710F80","法王講堂","Fa Wang Jiang Tang",23.021709,120.248349
"tt-mb-d710F90","九三廟","Jiu San Miao",23.027664,120.25692
"tt-mb-d710G00","台南華藏蓮社","Tainan Hua Cang Lian She",23.008599,120.235738
"tt-mb-d710G10","台南市淨宗學會﹝趙福杉居士收﹞","Tainan Pureland Learning Center",23.000846,120.236122
"tt-mb-d710G20","慈聖宮","Ci Sheng Gong",23.035144,120.255809
"tt-mb-d711A10","西勢王爺壇","Xi Shi Wang Ye Tan",22.997496,120.287042
"tt-mb-d711A20","無極王母宮","Wu Ji Wang Mu Gong",22.992718,120.297378
"tt-mb-d711A30","龍山禪院","Long Shan Chan Yuan",22.996408,120.295749
"tt-mb-d711A40","善化寺","Shan Hua Si",22.966435,120.301283
"tt-mb-d711A50","修元淨佛院","Xiu Yuan Jing Fo Yuan",22.964007,120.30693
"tt-mb-d711A60","五府千歲壇","Wu Fu Qian Sui Tan",22.948277,120.307387
"tt-mb-d711A70","弘農宮","Hong Nong Gong",22.96185,120.30289
"tt-mb-d711A80","文衡聖帝堂","Wen Heng Sheng Di Tang",22.963868,120.300021
"tt-mb-d711A90","翰林院","Han Lin Yuan",22.963914,120.294318
"tt-mb-d711B00","辜厝翰林院","Gu Cuo Han Lin Yuan",22.965845,120.293159
"tt-mb-d711B10","灣厝北極殿","Wan Cuo Bei Ji Dian",22.962654,120.293532
"tt-mb-d711B20","後市五公禪院","Hou Shi Wu Gong Chan Yuan",22.968258,120.289607
"tt-mb-d711B30","法藏講堂","Fa Cang Jiang Tang",22.968935,120.285246
"tt-mb-d711B40","三塊厝順天宮","San Kuai Cuo Shun Tian Gong",22.956516,120.271017
"tt-mb-d711B50","潭墘代天府","Tan Qian Dai Tian Fu",22.960458,120.279465
"tt-mb-d711B60","三帝宮","San Di Gong",22.910126,120.287533
"tt-mb-d711B70","忠順宮","Zhong Shun Gong",22.927034,120.277594
"tt-mb-d711B80","武東玄武宮","Wu Dong Xuan Wu Gong",22.917357,120.274111
"tt-mb-d711B90","二甲代天府","Er Jia Dai Tian Fu",22.948293,120.303711
"tt-mb-d711C00","朱府千歲壇","Zhu Fu Qian Sui Tan",22.957947,120.295635
"tt-mb-d711C10","福德祠","Fu De Ci",22.958155,120.296534
"tt-mb-d712A10","心佛堂","Xin Fo Tang",23.033078,120.348272
"tt-mb-d712A20","中台山普南精舍","Chung Tai Shan Pu Nan Meditation Center",23.032746,120.308828
